0,0,0.716338,0,0.573521,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.523361,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.821551,0,0
0,0,0,0,0.573521,0,0
0,0,0,0,0.915488,0,0
0,0,0,0,0,0.670747,0
0,0,0,0,0.752598,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.591922,0,0,0
0,0,0,0,0,0,0
0,0,0,0.518909,0,0.825035,0
0,0,0,0,0,0,0.84639
0,0,0,0,0.77494,0,0.724637
0,0,0,0,0,0,0
0,0,0.658858,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.543844,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.906947
0,0,0.503278,0,0,0,0
0,0.539213,0,0,0.857009,0.932568,0
0,0,0.501491,0,0,0,0
0,0,0,0,0,0,0
0,0,0.583851,0,0,0,0
0,0,0,0,0,0.634748,0
0,0,0,0,0.551743,0,0.947419
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.514189,0,0.720783,0.932568,0
0,0,0,0,0,0,0.789226
0,0,0,0,0,0.775702,0
0,0,0,0,0,0.670747,0
0,0,0,0,0.752598,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.591922,0,0,0
0,0,0,0,0,0,0
0,0,0,0.518909,0,0.825035,0
0,0,0,0,0,0,0.84639
0,0,0,0,0.77494,0,0.724637
0,0,0,0,0,0,0
0,0,0.658858,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.543844,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.906947
0,0,0.503278,0,0,0,0
0,0.539213,0,0,0.857009,0.932568,0
0,0,0.501491,0,0,0,0
0,0,0,0,0,0,0
0,0,0.583851,0,0,0,0
0,0,0,0,0,0.634748,0
0,0,0,0,0.551743,0,0.947419
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.514189,0,0.720783,0.932568,0
0,0,0,0,0,0,0.789226
0,0,0,0,0,0.775702,0
0,0,0,0,0,0,0
0,0,0,0.578535,0,0,0.952443
0,0,0,0,0,0.843719,0
0,0,0,0,0.750021,0,0
0,0,0,0,0.816179,0,0
0,0,0,0,0,0,0
0,0,0,0,0.596122,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.574935,0,0,0,0
0,0,0,0,0.663451,0,0
0,0,0,0,0,0,0
0,0,0,0.59362,0,0,0.902459
0,0,0,0.612954,0.64763,0,0
0,0,0,0,0,0,0
0,0,0,0.59362,0,0,0
0,0,0,0,0,0,0
0,0,0.698177,0,0,0,0
0,0,0,0,0,0,0
0.513066,0,0,0,0.726585,0,0
0,0,0.588557,0,0,0.91171,0
0,0,0,0.671673,0,0,0
0,0,0.799758,0,0.756241,0,0
0,0,0.664803,0,0,0,0
0,0,0,0,0,0,0.959646
0,0,0,0,0,0,0
0,0,0,0,0.840632,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.588086,0.530786,0,0.874805
0,0,0,0,0,0.859164,0
0,0,0,0,0,0,0
0,0,0.817321,0,0,0.86436,0
0,0,0,0,0,0.709964,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.616216
0,0,0,0,0,0,0
0,0,0,0,0.551743,0.627908,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.506763,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.506197,0,0,0,0
0,0,0.539936,0,0,0,0
0,0,0,0.523516,0.720783,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.536824,0,0.660331,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.551364,0.641954,0,0.58393
0,0,0,0,0,0,0
0,0,0,0,0.795549,0.59538,0
0,0,0,0,0,0.976222,0
0,0,0,0,0.812664,0,0.85591
0,0,0,0,0,0.525926,0
0,0,0,0,0,0,0
0,0,0,0,0,0.693873,0
0,0,0,0.837575,0,0,0
0,0,0,0,0.77494,0,0.764224
0,0,0,0.643942,0.669845,0,0
0,0,0,0.767147,0,0,0.972662
0,0,0.551384,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0.971165,0
0,0,0,0,0.736855,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.568302,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.751891
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.716338,0,0.573521,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.523361,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.821551,0,0
0,0,0,0,0.573521,0,0
0,0,0,0,0.915488,0,0
0,0,0.513285,0,0,0,0
0,0,0,0.514258,0,0,0
0,0,0,0,0.61954,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.56767,0,0,0,0
0,0,0,0.51052,0,0,0
0,0,0,0,0,0,0
0,0,0,0.51052,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.596122,0,0.888766
0,0,0,0.51052,0,0,0
0,0,0.525803,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.89196,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.571956,0.790199,0,0.586281
0,0,0,0,0,0,0
0,0,0,0,0,0,0.928648
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0.998186,0
0,0,0,0,0,0.869578,0
0,0,0,0,0,0,0
0.525473,0,0,0,0,0,0
0,0,0,0,0.857009,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0.979426,0
0,0,0,0,0,0,0
0,0,0.666165,0,0,0,0
0,0,0,0.594111,0,0,0.830229
0,0,0,0,0,0,0
0,0,0,0,0.653099,0.579436,0
0,0,0,0,0,0.890603,0
0,0,0,0,0.611644,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0.79901,0
0,0,0,0,0,0,0
0,0,0.527566,0,0,0,0
0,0,0,0.56147,0.708196,0,0
0,0,0,0,0,0.985006,0
0,0,0,0,0,0,0
0,0,0,0,0,0.78945,0
0,0,0,0,0,0,0.920133
0,0,0,0,0,0,0.942233
0,0,0,0,0.931994,0,0
0,0,0,0,0.788671,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.676421,0,0,0.848841,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.966403
0,0,0,0,0,0,0
0,0,0,0,0,0.56543,0
0,0,0.573327,0,0,0,0.698156
0,0.758399,0,0,0,0.543112,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.525801,0.944587,0,0.770435
0,0,0,0,0.908592,0,0
0,0,0,0,0.765814,0,0
0,0,0,0,0,0.660207,0
0,0,0,0,0.900364,0,0
0,0,0,0.512213,0,0.966751,0
0,0,0,0,0.665127,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0.838624,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.56648,0,0,0,0
0,0,0.754531,0,0,0,0
0,0,0.532481,0,0.720783,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.647781
0,0,0,0,0,0,0
0.624767,0,0,0,0.680948,0,0.911392
0,0,0,0,0.614792,0,0
0,0,0,0,0,0,0
0,0,0,0,0.65181,0.937689,0
0,0,0,0,0.963506,0,0
0,0,0,0,0.788671,0,0.85591
0,0,0,0,0,0,0.647781
0,0,0,0,0,0,0
0,0,0,0.656482,0.720783,0,0
0,0,0,0,0,0,0
0,0,0,0.714559,0,0,0
0,0,0,0,0,0,0
0,0,0,0.685442,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.694442,0,0
0,0,0,0.7941,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.816179,0,0
0,0,0,0.652097,0.802429,0,0
0,0,0,0.572033,0,0,0
0,0,0,0.582125,0,0,0.976799
0,0,0,0,0,0,0
0,0,0.513714,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.564622,0.816179,0,0.916662
0,0,0,0,0,0,0
0,0,0,0,0.875193,0,0
0,0,0,0,0,0,0.531174
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.647781
0,0,0,0,0,0,0.698156
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.519491,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.884138
0,0,0,0,0.715468,0,0.852741
0.523801,0,0,0,0,0,0
0,0,0,0,0.857009,0,0
0,0,0,0,0,0,0
0.65462,0,0,0,0,0,0
0,0,0,0,0.720783,0,0
0,0,0,0,0,0,0
0,0,0.541071,0,0,0,0
0,0,0,0.50835,0.896183,0,0
0,0,0,0,0,0.83356,0
0,0,0,0,0.908592,0,0
0,0,0,0,0,0,0
0,0,0.631792,0,0.908592,0,0.865388
0,0,0,0,0,0,0
0,0,0,0,0.762356,0,0
0,0,0.590101,0,0,0,0
0,0,0,0.799962,0,0,0
0,0,0.737997,0,0.620279,0,0
0,0,0,0.552796,0,0,0
0,0,0,0.576959,0.848028,0,0.544371
0,0,0,0.563502,0,0,0
0.715523,0,0,0,0,0,0
0,0,0,0.636087,0,0,0
0,0,0,0,0,0,0.875877
0,0,0,0,0,0,0.865388
0,0,0,0,0,0,0
0,0,0,0,0.711937,0,0
0,0,0,0,0,0,0
0,0,0.553729,0,0,0,0
0,0,0,0,0.747663,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.644639,0,0.838624,0
0,0,0,0,0.694442,0,0.865388
0,0,0,0.515782,0,0,0
0,0,0.561337,0,0,0,0
0,0,0,0,0.765814,0,0
0,0,0,0,0,0,0
0,0,0.587738,0,0,0.86436,0
0,0,0,0.503071,0.874714,0.752665,0
0,0,0.554562,0,0,0,0
0,0,0,0,0.782425,0,0.952443
0,0,0,0,0.898696,0,0
0,0,0,0,0,0,0
0,0,0.511131,0,0,0,0
0,0,0,0,0,0.718218,0
0,0,0.529338,0,0,0,0
0,0,0,0,0.562568,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.920133
0,0,0.603833,0,0,0.890603,0
0,0.527968,0,0,0,0,0
0,0,0.887007,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.668742,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0.95906,0
0,0,0,0,0,0,0
0,0,0,0,0,0.655978,0
0,0,0,0,0.785499,0,0.706892
0,0,0,0,0,0,0
0,0.746354,0,0,0,0,0
0,0,0,0.541807,0,0,0.761129
0,0,0,0,0,0,0
0,0,0,0.591157,0,0,0
0,0,0,0,0,0,0.724637
0,0,0,0,0,0.932568,0
0,0,0,0,0,0,0
0,0,0,0,0.866215,0.890603,0
0,0,0,0,0,0,0
0,0.734928,0,0,0,0.895883,0
0,0,0,0,0,0,0
0,0,0,0.789584,0,0.895883,0
0,0,0,0,0,0,0
0,0,0,0,0.724236,0,0
0,0,0,0,0.896183,0,0.770435
0,0,0,0,0,0,0
0,0,0,0.686456,0.857009,0,0.902459
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.720783,0,0
0,0,0.501209,0,0,0,0
0.534331,0,0,0,0,0,0.534455
0,0,0,0,0.864644,0,0.50589
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.799373,0,0,0,0
0,0,0.653377,0,0.908592,0.907027,0
0,0,0,0,0.694442,0,0.936899
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.78409,0,0
0,0,0,0.636431,0.888555,0,0
0,0,0.62071,0,0.694442,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.612133,0,0.694442,0,0.936899
0,0,0,0,0,0,0
0,0,0,0,0,0.86436,0
0.721517,0,0,0,0,0,0.798695
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.506468,0,0.791946,0.91171,0
0.654613,0,0,0,0,0.984653,0
0.520111,0,0,0,0,0,0
0,0,0,0.820534,0,0,0
0,0,0,0,0,0,0.817737
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.645041,0,0.909494,0,0
0.518461,0,0,0,0.956033,0.938707,0
0,0.511859,0,0,0,0,0.586281
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.71572
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.874805
0,0,0,0,0,0,0
0,0,0,0,0.820755,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.797642,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.567324,0.892853,0,0.898395
0,0.508608,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.535561,0,0,0,0
0.505989,0,0,0,0,0,0
0,0,0.630242,0,0,0,0
0,0,0.585912,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.698156
0,0,0,0,0,0,0.616216
0,0,0,0,0,0,0
0,0,0,0,0,0.916964,0
0,0,0,0,0.731065,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.895131,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0.608441,0
0,0,0,0,0,0,0
0,0,0,0,0.51064,0,0
0,0,0.679088,0.562827,0,0.869578,0
0,0,0.554895,0,0,0,0
0,0,0,0.554632,0,0.848841,0
0,0,0.518039,0,0,0,0
0,0,0.781124,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.78322,0,0,0,0
0,0,0,0,0.532616,0.727798,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.562557,0,0,0,0.827288
0,0,0,0,0,0,0
0,0,0,0.564718,0,0,0.689515
0,0,0,0,0,0,0.952443
0,0,0.598054,0,0,0,0.586281
0,0,0.616522,0,0.809606,0,0.836844
0,0,0.52884,0,0,0,0
0,0,0,0.828707,0,0,0
0,0,0,0,0,0.59538,0
0,0,0,0,0,0,0.770435
0,0,0,0,0.530786,0,0
0,0,0,0,0,0,0
0,0,0.564185,0,0,0,0.664175
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.846224,0,0.616216
0,0,0,0.528117,0.747663,0,0
0,0,0,0,0.720783,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.710362,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.908592,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.586281
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.789226
0,0,0,0,0.829888,0,0
0,0,0,0,0.974506,0,0.733641
0,0,0.580117,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.598838,0,0,0,0
0,0,0,0,0,0,0.936899
0.536453,0,0,0.598982,0,0,0.902459
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.795534
0,0,0.585726,0,0,0.906441,0
0,0,0,0,0,0,0
0,0,0,0,0,0.935135,0
0,0,0.708117,0,0,0.869578,0
0,0,0,0,0.596122,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.681699
0,0,0,0,0,0,0.920133
0,0,0,0,0.530786,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.697778,0,0.857009,0,0
0,0,0,0,0,0,0
0,0,0.501384,0,0,0.751512,0
0,0,0,0,0,0.825035,0
0,0,0,0.516042,0,0,0
0,0,0,0.569828,0.743104,0,0
0,0,0,0,0.908592,0.869578,0
0,0,0,0.612308,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.60643,0,0
0,0,0,0,0,0.828525,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.6153,0.908301,0,0
0,0,0,0,0.909538,0,0.968244
0,0,0,0,0.908592,0,0
0,0,0,0,0.952933,0.532529,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0.728727,0,0,0,0,0
0,0,0.563209,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0.85399,0
0,0,0,0,0,0,0.85591
0,0,0,0,0,0,0
0,0,0.563864,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.970634
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0.939226,0,0,0,0,0
0,0,0,0,0,0,0.84639
0,0,0,0,0,0,0
0,0,0.593307,0,0.903379,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.648957,0,0,0.51835
0,0,0,0,0,0,0
0,0,0,0,0,0.828525,0
0,0,0,0,0,0,0
0,0,0,0,0.899395,0,0
0,0,0,0,0.732245,0.583105,0
0,0,0,0,0,0.901164,0
0,0,0.815243,0,0,0,0
0,0,0,0,0.97573,0.890603,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.978091,0,0.980488
0,0,0,0,0.788547,0,0
0,0,0.768914,0,0,0,0
0,0,0.769,0,0,0,0
0,0,0.800096,0,0,0,0
0,0,0.582023,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.687768,0,0
0,0,0,0,0.949832,0.849827,0
0,0,0,0,0,0,0.893364
0,0,0,0,0,0,0.761129
0,0,0,0.636194,0,0,0
0,0,0.617467,0,0.885582,0,0
0,0,0,0,0.857009,0,0.944845
0,0,0,0,0.838357,0,0.897038
0,0,0,0.523586,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.749125,0,0.916964,0
0,0,0.748318,0,0,0,0
0.562548,0,0,0,0.656156,0,0.761129
0,0,0,0,0,0,0
0,0,0,0,0.596122,0.764666,0
0,0,0,0,0,0,0
0,0,0,0,0,0.828525,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.796123,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.773166
0,0,0,0,0.772113,0,0
0,0,0,0.585156,0.851519,0.780034,0
0,0,0,0,0.773748,0,0.55795
0,0,0,0.538586,0,0.512251,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0.795604,0,0,0,0,0.75152
0,0,0,0,0,0.641705,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.551743,0.808712,0
0,0,0,0.838762,0.530786,0.61457,0
0,0,0,0,0,0,0
0,0,0,0.698635,0,0,0
0,0,0.615554,0,0.677232,0,0.71572
0,0,0,0,0.596122,0,0
0,0,0,0,0.772113,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.974629
0,0,0,0,0,0,0
0,0.752208,0,0,0,0,0.770435
0,0,0.55415,0,0,0,0
0,0,0,0,0,0,0.71572
0,0,0,0.516601,0.748524,0,0.884138
0,0,0,0,0.984491,0,0
0,0,0,0,0,0,0
0,0,0.503182,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.808202
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.556152,0,0,0,0.631794
0,0,0,0.565573,0.949342,0.701849,0
0,0,0,0,0.974578,0,0
0,0,0.525405,0,0.72969,0,0
0,0,0.651068,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.568833,0,0
0,0,0.565383,0,0.867679,0,0
0,0,0,0.612038,0.747663,0.915214,0
0,0,0,0,0,0,0.751891
0,0,0.511737,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.883404,0,0
0,0,0,0,0.788547,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.733641
0,0,0,0,0.791857,0,0
0,0.790203,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.831571,0,0,0
0,0,0,0,0.820976,0,0.838209
0,0,0,0.547411,0,0.678324,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.788547,0,0
0,0,0,0,0,0,0.770435
0,0,0,0,0.801827,0,0
0,0,0,0,0,0.621183,0
0,0,0,0,0.551743,0.86436,0
0,0,0,0,0,0,0
0,0,0,0,0.838983,0,0
0,0,0,0,0,0,0
0,0,0,0,0.966189,0,0.571918
0,0,0,0.677376,0.857009,0.838624,0
0,0,0,0,0,0,0
0,0.984544,0,0,0,0,0.681699
0,0,0,0,0,0,0
0,0,0.61861,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.865388
0,0,0,0,0.694442,0,0.68097
0,0,0,0,0,0,0
0,0,0,0,0.801827,0,0
0,0,0,0,0,0,0
